84716, 102377, 102378, 102378, 102377, 120034, 0.301227, 0.605918, 0.302874, 0.60551, 0.30087, 0.606864, 0.30087, 0.606864, 0.302874, 0.60551, 0.302505, 0.606461,
84732, 102389, 102390, 102390, 102389, 120035, 0.7551, 0.753082, 0.755668, 0.753358, 0.755222, 0.752156, 0.755222, 0.752156, 0.755668, 0.753358, 0.755798, 0.752441,
84748, 102401, 102402, 102402, 102401, 120036, 0.727433, 0.733274, 0.727374, 0.731714, 0.72711, 0.73291, 0.72711, 0.73291, 0.727374, 0.731714, 0.727051, 0.731339,
84764, 102413, 102414, 102414, 102413, 120037, 0.092832, 0.90329, 0.093202, 0.903477, 0.092675, 0.903846, 0.092675, 0.903846, 0.093202, 0.903477, 0.093048, 0.904037,
84780, 102425, 102426, 102426, 102425, 120038, 0.859066, 0.624123, 0.859182, 0.62421, 0.859407, 0.623969, 0.859407, 0.623969, 0.859182, 0.62421, 0.859528, 0.624054,
84796, 102437, 102413, 102413, 102437, 120037, 0.09351, 0.903347, 0.093358, 0.9039, 0.093202, 0.903477, 0.093202, 0.903477, 0.093358, 0.9039, 0.093048, 0.904037,
84812, 102447, 102425, 102425, 102447, 120038, 0.859122, 0.624464, 0.859468, 0.62431, 0.859182, 0.62421, 0.859182, 0.62421, 0.859468, 0.62431, 0.859528, 0.624054,
84828, 102457, 102458, 102458, 102457, 120039, 0.053744, 0.922905, 0.054002, 0.923146, 0.053514, 0.92337, 0.053514, 0.92337, 0.054002, 0.923146, 0.053772, 0.923615,
84844, 102469, 102470, 102470, 102469, 120040, 0.889074, 0.635417, 0.88949, 0.635376, 0.889109, 0.635158, 0.889109, 0.635158, 0.88949, 0.635376, 0.889526, 0.635117,
84860, 102414, 102480, 102480, 102414, 120037, 0.092434, 0.904298, 0.092675, 0.903846, 0.092807, 0.904486, 0.092807, 0.904486, 0.092675, 0.903846, 0.093048, 0.904037,
84876, 102491, 102492, 102492, 102491, 120041, 0.088952, 0.930189, 0.089585, 0.930296, 0.089082, 0.930572, 0.089082, 0.930572, 0.089585, 0.930296, 0.089722, 0.930679,
84892, 102503, 102457, 102457, 102503, 120039, 0.054482, 0.923262, 0.054255, 0.923728, 0.054002, 0.923146, 0.054002, 0.923146, 0.054255, 0.923728, 0.053772, 0.923615,
84908, 102513, 102514, 102514, 102513, 120042, 0.885452, 0.615377, 0.885806, 0.615232, 0.885433, 0.61506, 0.885433, 0.61506, 0.885806, 0.615232, 0.885788, 0.614914,
84924, 102525, 102447, 102447, 102525, 120038, 0.859936, 0.624171, 0.859994, 0.623915, 0.859468, 0.62431, 0.859468, 0.62431, 0.859994, 0.623915, 0.859528, 0.624054,
84940, 102470, 102534, 102534, 102470, 120040, 0.889013, 0.634848, 0.889109, 0.635158, 0.889428, 0.634804, 0.889428, 0.634804, 0.889109, 0.635158, 0.889526, 0.635117,
84956, 102492, 102544, 102544, 102492, 120041, 0.088811, 0.930968, 0.089082, 0.930572, 0.089443, 0.931075, 0.089443, 0.931075, 0.089082, 0.930572, 0.089722, 0.930679,
84972, 102555, 102556, 102556, 102555, 120043, 0.080682, 0.942821, 0.081074, 0.942948, 0.080412, 0.943216, 0.080412, 0.943216, 0.081074, 0.942948, 0.080795, 0.943344,
84988, 102567, 102503, 102503, 102567, 120039, 0.05434, 0.924138, 0.053861, 0.924026, 0.054255, 0.923728, 0.054255, 0.923728, 0.053861, 0.924026, 0.053772, 0.923615,
85004, 102577, 102578, 102578, 102577, 120044, 0.056911, 0.936406, 0.056997, 0.936816, 0.056536, 0.936327, 0.056536, 0.936327, 0.056997, 0.936816, 0.056625, 0.936737,
85020, 102589, 102590, 102590, 102589, 120045, 0.8987, 0.614444, 0.899116, 0.614418, 0.898707, 0.614205, 0.898707, 0.614205, 0.899116, 0.614418, 0.899124, 0.614182,
85036, 102601, 102513, 102513, 102601, 120042, 0.886222, 0.615207, 0.886205, 0.614891, 0.885806, 0.615232, 0.885806, 0.615232, 0.886205, 0.614891, 0.885788, 0.614914,
85052, 102611, 102612, 102612, 102611, 120046, 0.900904, 0.628974, 0.900982, 0.629204, 0.901274, 0.628786, 0.901274, 0.628786, 0.900982, 0.629204, 0.901352, 0.629013,
85068, 102534, 102622, 102622, 102534, 120040, 0.889798, 0.634616, 0.889428, 0.634804, 0.889896, 0.634926, 0.889896, 0.634926, 0.889428, 0.634804, 0.889526, 0.635117,
85084, 102633, 102555, 102555, 102633, 120043, 0.081316, 0.942993, 0.081039, 0.943378, 0.081074, 0.942948, 0.081074, 0.942948, 0.081039, 0.943378, 0.080795, 0.943344,
85100, 102544, 102642, 102642, 102544, 120041, 0.089658, 0.931436, 0.089443, 0.931075, 0.089936, 0.93105, 0.089936, 0.93105, 0.089443, 0.931075, 0.089722, 0.930679,
85116, 102642, 102652, 102652, 102642, 120041, 0.090233, 0.931091, 0.089936, 0.93105, 0.090022, 0.930722, 0.090022, 0.930722, 0.089936, 0.93105, 0.089722, 0.930679,
85132, 102663, 102664, 102664, 102663, 120042, 0.8861, 0.614509, 0.885828, 0.614748, 0.886063, 0.614673, 0.886063, 0.614673, 0.885828, 0.614748, 0.885788, 0.614914,
