6007, 10364, 10365, 10365, 10364, 19495, 0.291636, 0.602467, 0.305454, 0.59885, 0.289424, 0.609681, 0.289424, 0.609681, 0.305454, 0.59885, 0.302505, 0.606461,
6010, 10373, 10374, 10374, 10373, 19498, 0.750628, 0.75806, 0.75476, 0.75977, 0.75119, 0.750168, 0.75119, 0.750168, 0.75476, 0.75977, 0.755798, 0.752441,
6015, 10386, 10387, 10387, 10386, 19501, 0.730196, 0.746167, 0.72963, 0.734341, 0.727516, 0.743912, 0.727516, 0.743912, 0.72963, 0.734341, 0.727051, 0.731339,
6048, 10405, 10406, 10406, 10405, 19510, 0.091434, 0.89823, 0.094284, 0.899559, 0.090061, 0.902515, 0.090061, 0.902515, 0.094284, 0.899559, 0.093048, 0.904037,
6064, 10417, 10418, 10418, 10417, 19514, 0.856083, 0.624491, 0.856758, 0.625302, 0.858559, 0.623375, 0.858559, 0.623375, 0.856758, 0.625302, 0.859528, 0.624054,
6069, 10431, 10405, 10405, 10431, 19510, 0.09664, 0.898926, 0.095528, 0.902938, 0.094284, 0.899559, 0.094284, 0.899559, 0.095528, 0.902938, 0.093048, 0.904037,
6085, 10441, 10417, 10417, 10441, 19514, 0.856282, 0.62725, 0.859047, 0.626099, 0.856758, 0.625302, 0.856758, 0.625302, 0.859047, 0.626099, 0.859528, 0.624054,
6096, 10447, 10448, 10448, 10447, 19520, 0.053492, 0.918217, 0.055614, 0.919858, 0.051712, 0.921654, 0.051712, 0.921654, 0.055614, 0.919858, 0.053772, 0.923615,
6101, 10461, 10462, 10462, 10461, 19524, 0.886005, 0.637499, 0.889236, 0.637184, 0.886192, 0.635452, 0.886192, 0.635452, 0.889236, 0.637184, 0.889526, 0.635117,
6112, 10406, 10469, 10469, 10406, 19510, 0.088101, 0.906274, 0.090061, 0.902515, 0.091122, 0.907626, 0.091122, 0.907626, 0.090061, 0.902515, 0.093048, 0.904037,
6117, 10481, 10482, 10482, 10481, 19528, 0.084004, 0.926756, 0.088627, 0.927608, 0.084598, 0.929824, 0.084598, 0.929824, 0.088627, 0.927608, 0.089722, 0.930679,
6122, 10493, 10447, 10447, 10493, 19520, 0.059245, 0.920943, 0.057636, 0.924526, 0.055614, 0.919858, 0.055614, 0.919858, 0.057636, 0.924526, 0.053772, 0.923615,
6128, 10497, 10498, 10498, 10497, 19530, 0.883098, 0.61852, 0.885937, 0.617462, 0.882946, 0.616085, 0.882946, 0.616085, 0.885937, 0.617462, 0.885788, 0.614914,
6133, 10511, 10441, 10441, 10511, 19514, 0.86293, 0.624997, 0.863251, 0.62294, 0.859047, 0.626099, 0.859047, 0.626099, 0.863251, 0.62294, 0.859528, 0.624054,
6143, 10462, 10523, 10523, 10462, 19524, 0.885532, 0.633045, 0.886192, 0.635452, 0.88874, 0.632615, 0.88874, 0.632615, 0.886192, 0.635452, 0.889526, 0.635117,
6144, 10482, 10525, 10525, 10482, 19528, 0.082881, 0.932948, 0.084598, 0.929824, 0.08749, 0.933846, 0.08749, 0.933846, 0.084598, 0.929824, 0.089722, 0.930679,
6145, 10527, 10528, 10528, 10527, 19534, 0.079446, 0.939195, 0.083026, 0.940178, 0.077728, 0.942318, 0.077728, 0.942318, 0.083026, 0.940178, 0.080795, 0.943344,
6148, 10535, 10493, 10493, 10535, 19520, 0.058127, 0.927736, 0.054485, 0.926896, 0.057636, 0.924526, 0.057636, 0.924526, 0.054485, 0.926896, 0.053772, 0.923615,
6151, 10540, 10541, 10541, 10540, 19536, 0.059109, 0.934154, 0.0596, 0.937363, 0.055912, 0.933456, 0.055912, 0.933456, 0.0596, 0.937363, 0.056625, 0.936737,
6152, 10543, 10544, 10544, 10543, 19537, 0.895779, 0.616421, 0.89906, 0.616074, 0.89579, 0.614365, 0.89579, 0.614365, 0.89906, 0.616074, 0.899124, 0.614182,
6153, 10546, 10497, 10497, 10546, 19530, 0.889218, 0.617115, 0.889122, 0.614731, 0.885937, 0.617462, 0.885937, 0.617462, 0.889122, 0.614731, 0.885788, 0.614914,
6156, 10553, 10554, 10554, 10553, 19539, 0.897732, 0.628552, 0.898396, 0.630539, 0.90073, 0.627197, 0.90073, 0.627197, 0.898396, 0.630539, 0.901352, 0.629013,
6159, 10523, 10559, 10559, 10523, 19524, 0.891738, 0.63126, 0.88874, 0.632615, 0.892483, 0.633591, 0.892483, 0.633591, 0.88874, 0.632615, 0.889526, 0.635117,
6164, 10565, 10527, 10527, 10565, 19534, 0.084918, 0.941124, 0.082744, 0.943615, 0.083026, 0.940178, 0.083026, 0.940178, 0.082744, 0.943615, 0.080795, 0.943344,
6165, 10525, 10567, 10567, 10525, 19528, 0.089265, 0.936142, 0.08749, 0.933846, 0.091438, 0.933651, 0.091438, 0.933651, 0.08749, 0.933846, 0.089722, 0.930679,
6178, 10567, 10584, 10584, 10567, 19528, 0.09362, 0.933799, 0.091438, 0.933651, 0.092125, 0.93103, 0.092125, 0.93103, 0.091438, 0.933651, 0.089722, 0.930679,
6183, 10594, 10595, 10595, 10594, 19530, 0.888139, 0.611801, 0.886105, 0.613582, 0.887986, 0.612988, 0.887986, 0.612988, 0.886105, 0.613582, 0.885788, 0.614914,
6188, 10595, 10546, 10546, 10595, 19530, 0.890804, 0.61297, 0.887986, 0.612988, 0.889122, 0.614731, 0.889122, 0.614731, 0.887986, 0.612988, 0.885788, 0.614914,
6189, 10544, 10602, 10602, 10544, 19537, 0.896442, 0.612934, 0.89579, 0.614365, 0.899261, 0.612916, 0.899261, 0.612916, 0.89579, 0.614365, 0.899124, 0.614182,
6202, 10602, 10618, 10618, 10602, 19537, 0.899949, 0.612774, 0.899261, 0.612916, 0.899845, 0.613919, 0.899845, 0.613919, 0.899261, 0.612916, 0.899124, 0.614182,
6207, 10627, 10565, 10565, 10627, 19534, 0.083206, 0.944974, 0.081524, 0.944683, 0.082744, 0.943615, 0.082744, 0.943615, 0.081524, 0.944683, 0.080795, 0.943344,
6209, 10631, 10632, 10632, 10631, 19554, 0.108303, 0.961658, 0.110382, 0.961143, 0.109574, 0.963837, 0.109574, 0.963837, 0.110382, 0.961143, 0.111725, 0.963379,
6210, 10634, 10635, 10635, 10634, 19555, 0.104145, 0.962686, 0.10527, 0.964752, 0.102066, 0.9632, 0.102066, 0.9632, 0.10527, 0.964752, 0.103119, 0.96521,
6213, 10641, 10642, 10642, 10641, 19556, 0.907941, 0.588112, 0.907883, 0.589374, 0.909607, 0.585648, 0.909607, 0.585648, 0.907883, 0.589374, 0.909439, 0.587112,
