155956, 173617, 173618, 173618, 173617, 191274, 0.302188, 0.606324, 0.302598, 0.606224, 0.302096, 0.606562, 0.302096, 0.606562, 0.302598, 0.606224, 0.302505, 0.606461,
155972, 173629, 173630, 173630, 173629, 191275, 0.755622, 0.7526, 0.755766, 0.75267, 0.755654, 0.75237, 0.755654, 0.75237, 0.755766, 0.75267, 0.755798, 0.752441,
155988, 173641, 173642, 173642, 173641, 191276, 0.727146, 0.731824, 0.727132, 0.731432, 0.727065, 0.731732, 0.727065, 0.731732, 0.727132, 0.731432, 0.727051, 0.731339,
156004, 173653, 173654, 173654, 173653, 191277, 0.092994, 0.90385, 0.093086, 0.903897, 0.092955, 0.90399, 0.092955, 0.90399, 0.093086, 0.903897, 0.093048, 0.904037,
156020, 173665, 173666, 173666, 173665, 191278, 0.859412, 0.624072, 0.859442, 0.624093, 0.859498, 0.624032, 0.859498, 0.624032, 0.859442, 0.624093, 0.859528, 0.624054,
156036, 173677, 173653, 173653, 173677, 191277, 0.093164, 0.903863, 0.093126, 0.904002, 0.093086, 0.903897, 0.093086, 0.903897, 0.093126, 0.904002, 0.093048, 0.904037,
156052, 173687, 173665, 173665, 173687, 191278, 0.859426, 0.624157, 0.859513, 0.624118, 0.859442, 0.624093, 0.859442, 0.624093, 0.859513, 0.624118, 0.859528, 0.624054,
156068, 173697, 173698, 173698, 173697, 191279, 0.053765, 0.923436, 0.05383, 0.923498, 0.053708, 0.923553, 0.053708, 0.923553, 0.05383, 0.923498, 0.053772, 0.923615,
156084, 173709, 173710, 173710, 173709, 191280, 0.889413, 0.635192, 0.889517, 0.635182, 0.889422, 0.635128, 0.889422, 0.635128, 0.889517, 0.635182, 0.889526, 0.635117,
156100, 173654, 173720, 173720, 173654, 191277, 0.092895, 0.904102, 0.092955, 0.90399, 0.092988, 0.904149, 0.092988, 0.904149, 0.092955, 0.90399, 0.093048, 0.904037,
156116, 173731, 173732, 173732, 173731, 191281, 0.089528, 0.930557, 0.089688, 0.930584, 0.089562, 0.930652, 0.089562, 0.930652, 0.089688, 0.930584, 0.089722, 0.930679,
