49096, 66757, 66758, 66758, 66757, 84414, 0.299926, 0.605388, 0.303242, 0.604558, 0.299234, 0.607266, 0.299234, 0.607266, 0.303242, 0.604558, 0.302505, 0.606461,
49112, 66769, 66770, 66770, 66769, 84415, 0.754416, 0.75374, 0.755538, 0.754274, 0.754646, 0.751872, 0.754646, 0.751872, 0.755538, 0.754274, 0.755798, 0.752441,
49128, 66781, 66782, 66782, 66781, 84416, 0.727818, 0.735186, 0.727696, 0.73209, 0.727168, 0.734482, 0.727168, 0.734482, 0.727696, 0.73209, 0.727051, 0.731339,
49144, 66793, 66794, 66794, 66793, 84417, 0.092619, 0.902549, 0.093357, 0.902918, 0.092302, 0.903656, 0.092302, 0.903656, 0.093357, 0.902918, 0.093048, 0.904037,
49160, 66805, 66806, 66806, 66805, 84418, 0.858612, 0.624188, 0.858836, 0.624366, 0.859286, 0.623884, 0.859286, 0.623884, 0.858836, 0.624366, 0.859528, 0.624054,
49176, 66817, 66793, 66793, 66817, 84417, 0.093969, 0.902672, 0.093668, 0.903762, 0.093357, 0.902918, 0.093357, 0.902918, 0.093668, 0.903762, 0.093048, 0.904037,
49192, 66827, 66805, 66805, 66827, 84418, 0.858716, 0.624871, 0.859408, 0.624565, 0.858836, 0.624366, 0.858836, 0.624366, 0.859408, 0.624565, 0.859528, 0.624054,
49208, 66837, 66838, 66838, 66837, 84419, 0.053714, 0.922205, 0.054232, 0.922676, 0.053257, 0.923124, 0.053257, 0.923124, 0.054232, 0.922676, 0.053772, 0.923615,
49224, 66849, 66850, 66850, 66849, 84420, 0.888626, 0.635716, 0.889454, 0.635634, 0.888692, 0.6352, 0.888692, 0.6352, 0.889454, 0.635634, 0.889526, 0.635117,
49240, 66794, 66860, 66860, 66794, 84417, 0.091818, 0.904564, 0.092302, 0.903656, 0.092566, 0.904934, 0.092566, 0.904934, 0.092302, 0.903656, 0.093048, 0.904037,
49256, 66871, 66872, 66872, 66871, 84421, 0.088199, 0.929698, 0.089448, 0.929912, 0.088441, 0.930466, 0.088441, 0.930466, 0.089448, 0.929912, 0.089722, 0.930679,
49272, 66883, 66837, 66837, 66883, 84419, 0.055184, 0.922914, 0.054738, 0.923842, 0.054232, 0.922676, 0.054232, 0.922676, 0.054738, 0.923842, 0.053772, 0.923615,
49288, 66893, 66894, 66894, 66893, 84422, 0.885115, 0.615837, 0.885825, 0.615551, 0.885078, 0.615207, 0.885078, 0.615207, 0.885825, 0.615551, 0.885788, 0.614914,
49304, 66905, 66827, 66827, 66905, 84418, 0.860349, 0.624287, 0.860459, 0.623776, 0.859408, 0.624565, 0.859408, 0.624565, 0.860459, 0.623776, 0.859528, 0.624054,
49320, 66850, 66914, 66914, 66850, 84420, 0.888504, 0.634581, 0.888692, 0.6352, 0.88933, 0.634492, 0.88933, 0.634492, 0.888692, 0.6352, 0.889526, 0.635117,
49336, 66872, 66924, 66924, 66872, 84421, 0.087915, 0.931254, 0.088441, 0.930466, 0.089164, 0.931471, 0.089164, 0.931471, 0.088441, 0.930466, 0.089722, 0.930679,
49352, 66935, 66936, 66936, 66935, 84423, 0.080554, 0.942299, 0.081352, 0.942552, 0.080028, 0.943088, 0.080028, 0.943088, 0.081352, 0.942552, 0.080795, 0.943344,
49368, 66947, 66883, 66883, 66947, 84419, 0.054902, 0.924658, 0.05395, 0.924436, 0.054738, 0.923842, 0.054738, 0.923842, 0.05395, 0.924436, 0.053772, 0.923615,
