20520, 32738, 32739, 32739, 32738, 48794, 0.297255, 0.604365, 0.30398, 0.602656, 0.295964, 0.608071, 0.295964, 0.608071, 0.30398, 0.602656, 0.302505, 0.606461,
20532, 32749, 32750, 32750, 32749, 48795, 0.753094, 0.75511, 0.755279, 0.756106, 0.753494, 0.751304, 0.753494, 0.751304, 0.755279, 0.756106, 0.755798, 0.752441,
20552, 32762, 32763, 32763, 32762, 48796, 0.728598, 0.73894, 0.72834, 0.73284, 0.727284, 0.737626, 0.727284, 0.737626, 0.72834, 0.73284, 0.727051, 0.731339,
20556, 32773, 32774, 32774, 32773, 48797, 0.092207, 0.901085, 0.093666, 0.901798, 0.091555, 0.903276, 0.091555, 0.903276, 0.093666, 0.901798, 0.093048, 0.904037,
20572, 32785, 32786, 32786, 32785, 48798, 0.857732, 0.624306, 0.858143, 0.624678, 0.859044, 0.623714, 0.859044, 0.623714, 0.858143, 0.624678, 0.859528, 0.624054,
20592, 32797, 32773, 32773, 32797, 48797, 0.094875, 0.901365, 0.094288, 0.903488, 0.093666, 0.901798, 0.093666, 0.901798, 0.094288, 0.903488, 0.093048, 0.904037,
20608, 32807, 32785, 32785, 32807, 48798, 0.857904, 0.625676, 0.859288, 0.625076, 0.858143, 0.624678, 0.858143, 0.624678, 0.859288, 0.625076, 0.859528, 0.624054,
20620, 32817, 32818, 32818, 32817, 48799, 0.053648, 0.920836, 0.054693, 0.921736, 0.052742, 0.922634, 0.052742, 0.922634, 0.054693, 0.921736, 0.053772, 0.923615,
20640, 32829, 32830, 32830, 32829, 48800, 0.88774, 0.636313, 0.889381, 0.636151, 0.887859, 0.635284, 0.887859, 0.635284, 0.889381, 0.636151, 0.889526, 0.635117,
20652, 32774, 32840, 32840, 32774, 48797, 0.090583, 0.905113, 0.091555, 0.903276, 0.092085, 0.905832, 0.092085, 0.905832, 0.091555, 0.903276, 0.093048, 0.904037,
20672, 32851, 32852, 32852, 32851, 48801, 0.086738, 0.928717, 0.089174, 0.929144, 0.08716, 0.930252, 0.08716, 0.930252, 0.089174, 0.929144, 0.089722, 0.930679,
20692, 32863, 32817, 32817, 32863, 48799, 0.056567, 0.922236, 0.055704, 0.92407, 0.054693, 0.921736, 0.054693, 0.921736, 0.055704, 0.92407, 0.053772, 0.923615,
20700, 32873, 32874, 32874, 32873, 48802, 0.884442, 0.616745, 0.885862, 0.616188, 0.884367, 0.6155, 0.884367, 0.6155, 0.885862, 0.616188, 0.885788, 0.614914,
20720, 32885, 32807, 32807, 32885, 48798, 0.861189, 0.624522, 0.86139, 0.623497, 0.859288, 0.625076, 0.859288, 0.625076, 0.86139, 0.623497, 0.859528, 0.624054,
20744, 32830, 32895, 32895, 32830, 48800, 0.887497, 0.634057, 0.887859, 0.635284, 0.889133, 0.633866, 0.889133, 0.633866, 0.887859, 0.635284, 0.889526, 0.635117,
20748, 32852, 32904, 32904, 32852, 48801, 0.086173, 0.931824, 0.08716, 0.930252, 0.088606, 0.932262, 0.088606, 0.932262, 0.08716, 0.930252, 0.089722, 0.930679,
20752, 32913, 32914, 32914, 32913, 48803, 0.080249, 0.941259, 0.08191, 0.941761, 0.079262, 0.942831, 0.079262, 0.942831, 0.08191, 0.941761, 0.080795, 0.943344,
20764, 32925, 32863, 32863, 32925, 48799, 0.056005, 0.925693, 0.054128, 0.925256, 0.055704, 0.92407, 0.055704, 0.92407, 0.054128, 0.925256, 0.053772, 0.923615,
20776, 32934, 32935, 32935, 32934, 48804, 0.057812, 0.935428, 0.058112, 0.93705, 0.056268, 0.935096, 0.056268, 0.935096, 0.058112, 0.93705, 0.056625, 0.936737,
20780, 32945, 32946, 32946, 32945, 48805, 0.897438, 0.61526, 0.899092, 0.615128, 0.897457, 0.614274, 0.897457, 0.614274, 0.899092, 0.615128, 0.899124, 0.614182,
20784, 32955, 32873, 32873, 32955, 48802, 0.887516, 0.616056, 0.887455, 0.614822, 0.885862, 0.616188, 0.885862, 0.616188, 0.887455, 0.614822, 0.885788, 0.614914,
20796, 32965, 32966, 32966, 32965, 48806, 0.899552, 0.628825, 0.899874, 0.629776, 0.901041, 0.628105, 0.901041, 0.628105, 0.899874, 0.629776, 0.901352, 0.629013,
20808, 32895, 32975, 32975, 32895, 48800, 0.890622, 0.633146, 0.889133, 0.633866, 0.891004, 0.634354, 0.891004, 0.634354, 0.889133, 0.633866, 0.889526, 0.635117,
20812, 32985, 32913, 32913, 32985, 48803, 0.082871, 0.942065, 0.08177, 0.94348, 0.08191, 0.941761, 0.08191, 0.941761, 0.08177, 0.94348, 0.080795, 0.943344,
20816, 32904, 32992, 32992, 32904, 48801, 0.089479, 0.93358, 0.088606, 0.932262, 0.09058, 0.932165, 0.09058, 0.932165, 0.088606, 0.932262, 0.089722, 0.930679,
20836, 32992, 33002, 33002, 32992, 48801, 0.091726, 0.93229, 0.09058, 0.932165, 0.090923, 0.930854, 0.090923, 0.930854, 0.09058, 0.932165, 0.089722, 0.930679,
20856, 33014, 33015, 33015, 33014, 48802, 0.887005, 0.613321, 0.885946, 0.614248, 0.886887, 0.613951, 0.886887, 0.613951, 0.885946, 0.614248, 0.885788, 0.614914,
20860, 33015, 32955, 32955, 33015, 48802, 0.888425, 0.613901, 0.886887, 0.613951, 0.887455, 0.614822, 0.887455, 0.614822, 0.886887, 0.613951, 0.885788, 0.614914,
20864, 32946, 33030, 33030, 32946, 48805, 0.897654, 0.613599, 0.897457, 0.614274, 0.899193, 0.613549, 0.899193, 0.613549, 0.897457, 0.614274, 0.899124, 0.614182,
20884, 33030, 33040, 33040, 33030, 48805, 0.899545, 0.613448, 0.899193, 0.613549, 0.899484, 0.61405, 0.899484, 0.61405, 0.899193, 0.613549, 0.899124, 0.614182,
20904, 33052, 32985, 32985, 33052, 48803, 0.082067, 0.944154, 0.08116, 0.944014, 0.08177, 0.94348, 0.08177, 0.94348, 0.08116, 0.944014, 0.080795, 0.943344,
20912, 33061, 33062, 33062, 33061, 48807, 0.109996, 0.962504, 0.111054, 0.962261, 0.11065, 0.963608, 0.11065, 0.963608, 0.111054, 0.962261, 0.111725, 0.963379,
20916, 33071, 33072, 33072, 33071, 48808, 0.10365, 0.963962, 0.104194, 0.964981, 0.102592, 0.964205, 0.102592, 0.964205, 0.104194, 0.964981, 0.103119, 0.96521,
20928, 33083, 33084, 33084, 33083, 48809, 0.908718, 0.587562, 0.908661, 0.588243, 0.909523, 0.58638, 0.909523, 0.58638, 0.908661, 0.588243, 0.909439, 0.587112,
