7160, 5163, 5152, 5152, 5163, 3642, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7165527344, 0.9568684896, 0.7165527344, 0.9568684896, 0.7165527344, 0.9568684896, 0.7165527344, 0.9568684896
7160, 5151, 5163, 5163, 5151, 3626, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7167968750, 0.9596354167, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7187500000, 0.9612630208, 0.7187500000, 0.9612630208, 0.7187500000, 0.9612630208, 0.7187500000, 0.9612630208
7160, 5152, 5151, 5151, 5152, 3610, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7207031250, 0.9596354167, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7187500000, 0.9557291667, 0.7209472656, 0.9568684896, 0.7209472656, 0.9568684896, 0.7209472656, 0.9568684896, 0.7209472656, 0.9568684896
7161, 5217, 5194, 5194, 5217, 3690, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7165527344, 0.0431315104, 0.7165527344, 0.0431315104, 0.7165527344, 0.0431315104, 0.7165527344, 0.0431315104
7161, 5193, 5217, 5217, 5193, 3674, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7187500000, 0.0442708333, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7209472656, 0.0431315104, 0.7209472656, 0.0431315104, 0.7209472656, 0.0431315104, 0.7209472656, 0.0431315104
7161, 5194, 5193, 5193, 5194, 3658, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7207031250, 0.0403645833, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7167968750, 0.0403645833, 0.7187500000, 0.0387369792, 0.7187500000, 0.0387369792, 0.7187500000, 0.0387369792, 0.7187500000, 0.0387369792
7162, 5247, 5236, 5236, 5247, 3738, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6540527344, 0.9568684896, 0.6540527344, 0.9568684896, 0.6540527344, 0.9568684896, 0.6540527344, 0.9568684896
7162, 5235, 5247, 5247, 5235, 3722, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6542968750, 0.9596354167, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6562500000, 0.9612630208, 0.6562500000, 0.9612630208, 0.6562500000, 0.9612630208, 0.6562500000, 0.9612630208
7162, 5236, 5235, 5235, 5236, 3706, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6582031250, 0.9596354167, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6562500000, 0.9557291667, 0.6584472656, 0.9568684896, 0.6584472656, 0.9568684896, 0.6584472656, 0.9568684896, 0.6584472656, 0.9568684896
7163, 5297, 5276, 5276, 5297, 3786, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.0416666667, 0.6562500000, 0.0416666667, 0.6562500000, 0.0416666667, 0.6562500000, 0.0442708333, 0.6562500000, 0.0442708333, 0.6562500000, 0.0442708333, 0.6562500000, 0.0442708333, 0.6542968750, 0.0403645833, 0.6542968750, 0.0403645833, 0.6542968750, 0.0403645833, 0.6542968750, 0.0403645833, 0.6542968750, 0.0403645833, 0.6542968750, 0.0403645833, 0.6542968750, 0.0403645833, 0.6542968750, 0.0403645833, 0.6562500000, 0.0442708333, 0.6562500000, 0.0442708333, 0.6562500000, 0.0442708333, 0.6562500000, 0.0442708333, 0.6540527344, 0.0431315104, 0.6540527344, 0.0431315104, 0.6540527344, 0.0431315104, 0.6540527344, 0.0431315104
