11290, 9261, 9250, 9250, 9261, 7252, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177124023, 0.9576416016, 0.7177124023, 0.9576416016, 0.7177124023, 0.9576416016, 0.7177124023, 0.9576416016
11290, 9249, 9261, 9261, 9249, 7220, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7177734375, 0.9589843750, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7187500000, 0.9597167969, 0.7187500000, 0.9597167969, 0.7187500000, 0.9597167969, 0.7187500000, 0.9597167969
11290, 9250, 9249, 9249, 9250, 7204, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7197265625, 0.9589843750, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7187500000, 0.9570312500, 0.7197875977, 0.9576416016, 0.7197875977, 0.9576416016, 0.7197875977, 0.9576416016, 0.7197875977, 0.9576416016
11291, 9315, 9292, 9292, 9315, 7316, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7177124023, 0.0423583984, 0.7177124023, 0.0423583984, 0.7177124023, 0.0423583984, 0.7177124023, 0.0423583984
11291, 9291, 9315, 9315, 9291, 7300, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7187500000, 0.0429687500, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197875977, 0.0423583984, 0.7197875977, 0.0423583984, 0.7197875977, 0.0423583984, 0.7197875977, 0.0423583984
11291, 9292, 9291, 9291, 9292, 7268, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7197265625, 0.0410156250, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7177734375, 0.0410156250, 0.7187500000, 0.0402832031, 0.7187500000, 0.0402832031, 0.7187500000, 0.0402832031, 0.7187500000, 0.0402832031
11292, 9345, 9334, 9334, 9345, 7380, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552124023, 0.9576416016, 0.6552124023, 0.9576416016, 0.6552124023, 0.9576416016, 0.6552124023, 0.9576416016
11292, 9333, 9345, 9345, 9333, 7348, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6552734375, 0.9589843750, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6562500000, 0.9597167969, 0.6562500000, 0.9597167969, 0.6562500000, 0.9597167969, 0.6562500000, 0.9597167969
11292, 9334, 9333, 9333, 9334, 7332, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6572265625, 0.9589843750, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6562500000, 0.9570312500, 0.6572875977, 0.9576416016, 0.6572875977, 0.9576416016, 0.6572875977, 0.9576416016, 0.6572875977, 0.9576416016
11293, 9395, 9374, 9374, 9395, 7444, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.0416666667, 0.6562500000, 0.0416666667, 0.6562500000, 0.0416666667, 0.6562500000, 0.0429687500, 0.6562500000, 0.0429687500, 0.6562500000, 0.0429687500, 0.6562500000, 0.0429687500, 0.6552734375, 0.0410156250, 0.6552734375, 0.0410156250, 0.6552734375, 0.0410156250, 0.6552734375, 0.0410156250, 0.6552734375, 0.0410156250, 0.6552734375, 0.0410156250, 0.6552734375, 0.0410156250, 0.6552734375, 0.0410156250, 0.6562500000, 0.0429687500, 0.6562500000, 0.0429687500, 0.6562500000, 0.0429687500, 0.6562500000, 0.0429687500, 0.6552124023, 0.0423583984, 0.6552124023, 0.0423583984, 0.6552124023, 0.0423583984, 0.6552124023, 0.0423583984
