15420, 13391, 13380, 13380, 13391, 11382, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182464600, 0.9579976400, 0.7182464600, 0.9579976400, 0.7182464600, 0.9579976400, 0.7182464600, 0.9579976400
15420, 13379, 13391, 13391, 13379, 11350, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7182617188, 0.9586588542, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7187500000, 0.9590047201, 0.7187500000, 0.9590047201, 0.7187500000, 0.9590047201, 0.7187500000, 0.9590047201
15420, 13380, 13379, 13379, 13380, 11334, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9583333333, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7192382812, 0.9586588542, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7187500000, 0.9576822917, 0.7192535400, 0.9579976400, 0.7192535400, 0.9579976400, 0.7192535400, 0.9579976400, 0.7192535400, 0.9579976400
15421, 13445, 13422, 13422, 13445, 11446, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7182464600, 0.0420023600, 0.7182464600, 0.0420023600, 0.7182464600, 0.0420023600, 0.7182464600, 0.0420023600
15421, 13421, 13445, 13445, 13421, 11430, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7187500000, 0.0423177083, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192535400, 0.0420023600, 0.7192535400, 0.0420023600, 0.7192535400, 0.0420023600, 0.7192535400, 0.0420023600
15421, 13422, 13421, 13421, 13422, 11398, 3, 4, 4, 4, 4, 4, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7187500000, 0.0416666667, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7192382812, 0.0413411458, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7182617188, 0.0413411458, 0.7187500000, 0.0409952799, 0.7187500000, 0.0409952799, 0.7187500000, 0.0409952799, 0.7187500000, 0.0409952799
15422, 13475, 13464, 13464, 13475, 11510, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557464600, 0.9579976400, 0.6557464600, 0.9579976400, 0.6557464600, 0.9579976400, 0.6557464600, 0.9579976400
15422, 13463, 13475, 13475, 13463, 11478, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6557617188, 0.9586588542, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6562500000, 0.9590047201, 0.6562500000, 0.9590047201, 0.6562500000, 0.9590047201, 0.6562500000, 0.9590047201
15422, 13464, 13463, 13463, 13464, 11462, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9583333333, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6567382812, 0.9586588542, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6562500000, 0.9576822917, 0.6567535400, 0.9579976400, 0.6567535400, 0.9579976400, 0.6567535400, 0.9579976400, 0.6567535400, 0.9579976400
15423, 13525, 13504, 13504, 13525, 11574, 3, 4, 4, 4, 4, 4, 0.6562500000, 0.0416666667, 0.6562500000, 0.0416666667, 0.6562500000, 0.0416666667, 0.6562500000, 0.0423177083, 0.6562500000, 0.0423177083, 0.6562500000, 0.0423177083, 0.6562500000, 0.0423177083, 0.6557617188, 0.0413411458, 0.6557617188, 0.0413411458, 0.6557617188, 0.0413411458, 0.6557617188, 0.0413411458, 0.6557617188, 0.0413411458, 0.6557617188, 0.0413411458, 0.6557617188, 0.0413411458, 0.6557617188, 0.0413411458, 0.6562500000, 0.0423177083, 0.6562500000, 0.0423177083, 0.6562500000, 0.0423177083, 0.6562500000, 0.0423177083, 0.6557464600, 0.0420023600, 0.6557464600, 0.0420023600, 0.6557464600, 0.0420023600, 0.6557464600, 0.0420023600
