236, 236, 145, 145, 236, 9, 4, 4, 16, 16, 4, 4, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.7500000000, 0.0625000000, 0.7500000000, 0.0625000000, 0.7500000000, 0.0625000000, 0.7500000000, 0.0625000000
221, 221, 145, 145, 221, 236, 4, 4, 16, 16, 4, 4, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000, 0.8125000000, 0.0625000000
206, 206, 145, 145, 206, 221, 4, 4, 16, 16, 4, 4, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000, 0.8750000000, 0.0625000000
191, 191, 145, 145, 191, 206, 4, 4, 16, 16, 4, 4, 1.0000000000, 0.0625000000, 0.0000000000, 0.0625000000, 0.0000000000, 0.0625000000, 1.0000000000, 0.0625000000, 1.0000000000, 0.0625000000, 0.0000000000, 0.0625000000, 0.0000000000, 0.0625000000, 1.0000000000, 0.0625000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 1.0000000000, 0.0625000000, 0.0000000000, 0.0625000000, 0.0000000000, 0.0625000000, 1.0000000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000, 0.9375000000, 0.0625000000
175, 175, 145, 145, 175, 191, 4, 4, 16, 16, 4, 4, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0000000000, 0.0625000000, 0.0000000000, 0.0625000000, 1.0000000000, 0.0625000000, 1.0000000000, 0.0625000000
160, 160, 145, 145, 160, 175, 4, 4, 16, 16, 4, 4, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000, 0.0625000000
144, 144, 145, 145, 144, 160, 4, 4, 16, 16, 4, 4, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000, 0.1250000000, 0.0625000000
129, 129, 145, 145, 129, 144, 4, 4, 16, 16, 4, 4, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000, 0.1875000000, 0.0625000000
114, 114, 145, 145, 114, 129, 4, 4, 16, 16, 4, 4, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000, 0.2500000000, 0.0625000000
99, 99, 145, 145, 99, 114, 4, 4, 16, 16, 4, 4, 0.3750000000, 0.0625000000, 0.3750000000, 0.0625000000, 0.3750000000, 0.0625000000, 0.3750000000, 0.0625000000, 0.3750000000, 0.0625000000, 0.3750000000, 0.0625000000, 0.3750000000, 0.0625000000, 0.3750000000, 0.0625000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3437500000, 0.0000000000, 0.2812500000, 0.0000000000, 0.2187500000, 0.0000000000, 0.1562500000, 0.0000000000, 0.0937500000, 0.0000000000, 0.0312500000, 0.0000000000, 0.9687500000, 0.0000000000, 0.9062500000, 0.0000000000, 0.8437500000, 0.0000000000, 0.7812500000, 0.0000000000, 0.7187500000, 0.0000000000, 0.6562500000, 0.0000000000, 0.5937500000, 0.0000000000, 0.5312500000, 0.0000000000, 0.4687500000, 0.0000000000, 0.4062500000, 0.0000000000, 0.3750000000, 0.0625000000, 0.3750000000, 0.0625000000, 0.3750000000, 0.0625000000, 0.3750000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000, 0.3125000000, 0.0625000000
