-0.828, -0.07, -0.133, 0,
0.922, 0.359, -0.219, 0,
-0.922, 0.359, -0.219, 0,
0.945, 0.305, -0.289, 0,
-0.945, 0.305, -0.289, 0,
0.883, -0.023, -0.211, 0,
-0.883, -0.023, -0.211, 0,
1.039, 0.0, -0.367, 0,
-1.039, 0.0, -0.367, 0,
1.188, 0.094, -0.445, 0,
-1.188, 0.094, -0.445, 0,
1.234, 0.25, -0.445, 0,
-1.234, 0.25, -0.445, 0,
1.172, 0.359, -0.438, 0,
-1.172, 0.359, -0.438, 0,
1.023, 0.344, -0.359, 0,
-1.023, 0.344, -0.359, 0,
0.844, 0.289, -0.211, 0,
-0.844, 0.289, -0.211, 0,
0.836, 0.172, -0.273, 0,
-0.836, 0.172, -0.273, 0,
0.758, 0.094, -0.273, 0,
-0.758, 0.094, -0.273, 0,
0.82, 0.086, -0.273, 0,
-0.82, 0.086, -0.273, 0,
0.844, 0.016, -0.273, 0,
-0.844, 0.016, -0.273, 0,
0.812, -0.016, -0.273, 0,
-0.812, -0.016, -0.273, 0,
0.727, 0.0, -0.07, 0,
-0.727, 0.0, -0.07, 0,
0.719, -0.023, -0.172, 0,
-0.719, -0.023, -0.172, 0,
0.719, 0.039, -0.188, 0,
-0.719, 0.039, -0.188, 0,
0.797, 0.203, -0.211, 0,
-0.797, 0.203, -0.211, 0,
0.891, 0.242, -0.266, 0,
-0.891, 0.242, -0.266, 0,
0.891, 0.234, -0.32, 0,
-0.891, 0.234, -0.32, 0,
0.812, -0.016, -0.32, 0,
-0.812, -0.016, -0.32, 0,
0.852, 0.016, -0.32, 0,
-0.852, 0.016, -0.32, 0,
0.828, 0.078, -0.32, 0,
-0.828, 0.078, -0.32, 0,
0.766, 0.094, -0.32, 0,
-0.766, 0.094, -0.32, 0,
0.844, 0.172, -0.32, 0,
-0.844, 0.172, -0.32, 0,
1.039, 0.328, -0.414, 0,
-1.039, 0.328, -0.414, 0,
1.188, 0.344, -0.484, 0,
-1.188, 0.344, -0.484, 0,
1.258, 0.242, -0.492, 0,
-1.258, 0.242, -0.492, 0,
1.211, 0.086, -0.484, 0,
-1.211, 0.086, -0.484, 0,
1.047, 0.0, -0.422, 0,
-1.047, 0.0, -0.422, 0,
0.883, -0.016, -0.266, 0,
-0.883, -0.016, -0.266, 0,
0.953, 0.289, -0.344, 0,
-0.953, 0.289, -0.344, 0,
0.891, 0.109, -0.328, 0,
-0.891, 0.109, -0.328, 0,
0.938, 0.062, -0.336, 0,
-0.938, 0.062, -0.336, 0,
1.0, 0.125, -0.367, 0,
-1.0, 0.125, -0.367, 0,
0.961, 0.172, -0.352, 0,
-0.961, 0.172, -0.352, 0,
1.016, 0.234, -0.375, 0,
-1.016, 0.234, -0.375, 0,
1.055, 0.188, -0.383, 0,
-1.055, 0.188, -0.383, 0,
1.109, 0.211, -0.391, 0,
-1.109, 0.211, -0.391, 0,
1.086, 0.273, -0.391, 0,
-1.086, 0.273, -0.391, 0,
1.023, 0.438, -0.484, 0,
-1.023, 0.438, -0.484, 0,
1.25, 0.469, -0.547, 0,
-1.25, 0.469, -0.547, 0,
1.367, 0.297, -0.5, 0,
-1.367, 0.297, -0.5, 0,
1.312, 0.055, -0.531, 0,
-1.312, 0.055, -0.531, 0,
1.039, -0.086, -0.492, 0,
-1.039, -0.086, -0.492, 0,
0.789, -0.125, -0.328, 0,
-0.789, -0.125, -0.328, 0,
0.859, 0.383, -0.383, 0,
-0.859, 0.383, -0.383, 0,
0.492, 0.186, 0.721, 0,
-0.492, 0.186, 0.721, 0,
0.559, 0.158, 0.625, 0,
-0.559, 0.158, 0.625, 0,
0.437, 0.039, 0.65, 0,
-0.437, 0.039, 0.65, 0,
0.41, 0.105, 0.738, 0,
-0.41, 0.105, 0.738, 0,
0.295, 0.105, 0.76, 0,
-0.295, 0.105, 0.76, 0,
0.266, 0.039, 0.682, 0,
-0.266, 0.039, 0.682, 0,
0.145, 0.158, 0.697, 0,
-0.145, 0.158, 0.697, 0,
0.215, 0.186, 0.77, 0,
-0.215, 0.186, 0.77, 0,
0.215, 0.301, 0.77, 0,
-0.215, 0.301, 0.77, 0,
0.145, 0.328, 0.697, 0,
-0.145, 0.328, 0.697, 0,
0.266, 0.449, 0.682, 0,
-0.266, 0.449, 0.682, 0,
0.295, 0.383, 0.76, 0,
-0.295, 0.383, 0.76, 0,
0.41, 0.383, 0.738, 0,
-0.41, 0.383, 0.738, 0,
0.437, 0.449, 0.65, 0,
-0.437, 0.449, 0.65, 0,
0.559, 0.328, 0.625, 0,
-0.559, 0.328, 0.625, 0,
0.492, 0.301, 0.721, 0,
-0.492, 0.301, 0.721, 0,
0.457, 0.287, 0.77, 0,
-0.457, 0.287, 0.77, 0,
0.396, 0.35, 0.783, 0,
-0.396, 0.35, 0.783, 0,
0.311, 0.35, 0.801, 0,
-0.311, 0.35, 0.801, 0,
0.252, 0.287, 0.809, 0,
-0.252, 0.287, 0.809, 0,
0.252, 0.201, 0.809, 0,
-0.252, 0.201, 0.809, 0,
0.311, 0.143, 0.801, 0,
-0.311, 0.143, 0.801, 0,
0.396, 0.143, 0.783, 0,
-0.396, 0.143, 0.783, 0,
0.457, 0.201, 0.77, 0,
-0.457, 0.201, 0.77, 0,
0.424, 0.214, 0.794, 0,
-0.424, 0.214, 0.794, 0,
0.383, 0.172, 0.805, 0,
-0.383, 0.172, 0.805, 0,
0.323, 0.172, 0.818, 0,
-0.323, 0.172, 0.818, 0,
0.281, 0.214, 0.823, 0,
-0.281, 0.214, 0.823, 0,
0.281, 0.273, 0.823, 0,
-0.281, 0.273, 0.823, 0,
0.323, 0.318, 0.818, 0,
-0.323, 0.318, 0.818, 0,
0.383, 0.318, 0.805, 0,
-0.383, 0.318, 0.805, 0,
0.424, 0.273, 0.794, 0,
-0.424, 0.273, 0.794, 0,
0.086, -0.957, 0.602, 0,
-0.086, -0.957, 0.602, 0,
0.227, -0.939, 0.586, 0,
-0.227, -0.939, 0.586, 0,
0.299, -0.893, 0.588, 0,
-0.299, -0.893, 0.588, 0,
0.309, -0.777, 0.613, 0,
-0.309, -0.777, 0.613, 0,
0.281, -0.57, 0.635, 0,
-0.281, -0.57, 0.635, 0,
0.291, -0.119, 0.645, 0,
-0.291, -0.119, 0.645, 0,
0.521, -0.043, 0.592, 0,
-0.521, -0.043, 0.592, 0,
0.701, 0.092, 0.553, 0,
-0.701, 0.092, 0.553, 0,
0.789, 0.289, 0.574, 0,
-0.789, 0.289, 0.574, 0,
0.75, 0.426, 0.65, 0,
-0.75, 0.426, 0.65, 0,
0.582, 0.512, 0.709, 0,
-0.582, 0.512, 0.709, 0,
0.391, 0.637, 0.764, 0,
-0.391, 0.637, 0.764, 0,
0.248, 0.684, 0.795, 0,
-0.248, 0.684, 0.795, 0,
0.131, 0.564, 0.801, 0,
-0.131, 0.564, 0.801, 0,
0.041, 0.426, 0.789, 0,
-0.041, 0.426, 0.789, 0,
0.18, 0.482, 0.807, 0,
-0.18, 0.482, 0.807, 0,
0.273, 0.551, 0.797, 0,
-0.273, 0.551, 0.797, 0,
0.377, 0.525, 0.773, 0,
-0.377, 0.525, 0.773, 0,
0.539, 0.443, 0.727, 0,
-0.539, 0.443, 0.727, 0,
0.668, 0.365, 0.674, 0,
-0.668, 0.365, 0.674, 0,
0.684, 0.266, 0.639, 0,
-0.684, 0.266, 0.639, 0,
0.615, 0.127, 0.637, 0,
-0.615, 0.127, 0.637, 0,
0.471, 0.021, 0.668, 0,
-0.471, 0.021, 0.668, 0,
0.275, -0.01, 0.732, 0,
-0.275, -0.01, 0.732, 0,
0.123, 0.045, 0.758, 0,
-0.123, 0.045, 0.758, 0,
0.098, 0.375, 0.801, 0,
-0.098, 0.375, 0.801, 0,
0.064, 0.27, 0.777, 0,
-0.064, 0.27, 0.777, 0,
0.074, 0.152, 0.75, 0,
-0.074, 0.152, 0.75, 0,
0.057, -0.912, 0.664, 0,
-0.057, -0.912, 0.664, 0,
0.145, -0.891, 0.668, 0,
-0.145, -0.891, 0.668, 0,
0.182, -0.822, 0.686, 0,
-0.182, -0.822, 0.686, 0,
0.164, -0.57, 0.721, 0,
-0.164, -0.57, 0.721, 0,
0.186, -0.732, 0.705, 0,
-0.186, -0.732, 0.705, 0,
0.041, -0.377, 0.746, 0,
-0.041, -0.377, 0.746, 0,
0.049, -0.564, 0.742, 0,
-0.049, -0.564, 0.742, 0,
0.057, -0.713, 0.734, 0,
-0.057, -0.713, 0.734, 0,
0.109, -0.254, 0.768, 0,
-0.109, -0.254, 0.768, 0,
0.117, -0.184, 0.768, 0,
-0.117, -0.184, 0.768, 0,
0.062, -0.137, 0.762, 0,
-0.062, -0.137, 0.762, 0,
0.01, -0.162, 0.768, 0,
-0.01, -0.162, 0.768, 0,
0.045, -0.303, 0.762, 0,
-0.045, -0.303, 0.762, 0,
0.043, -0.283, 0.793, 0,
-0.043, -0.283, 0.793, 0,
0.021, -0.166, 0.805, 0,
-0.021, -0.166, 0.805, 0,
0.072, -0.141, 0.797, 0,
-0.072, -0.141, 0.797, 0,
0.111, -0.186, 0.805, 0,
-0.111, -0.186, 0.805, 0,
0.104, -0.244, 0.803, 0,
-0.104, -0.244, 0.803, 0,
0.062, -0.184, 0.82, 0,
-0.062, -0.184, 0.82, 0,
0.047, -0.242, 0.816, 0,
-0.047, -0.242, 0.816, 0,
0.057, -0.086, 0.756, 0,
-0.057, -0.086, 0.756, 0,
0.129, -0.18, 0.754, 0,
-0.129, -0.18, 0.754, 0,
0.139, -0.268, 0.729, 0,
-0.139, -0.268, 0.729, 0,
0.139, -0.373, 0.729, 0,
-0.139, -0.373, 0.729, 0,
0.24, -0.377, 0.637, 0,
-0.24, -0.377, 0.637, 0,
0.209, -0.279, 0.633, 0,
-0.209, -0.279, 0.633, 0,
0.182, -0.195, 0.66, 0,
-0.182, -0.195, 0.66, 0,
0.051, -0.75, 0.729, 0,
-0.051, -0.75, 0.729, 0,
0.104, -0.779, 0.721, 0,
-0.104, -0.779, 0.721, 0,
0.08, -0.852, 0.701, 0,
-0.08, -0.852, 0.701, 0,
0.027, -0.879, 0.689, 0,
-0.027, -0.879, 0.689, 0,
0.023, -0.863, 0.66, 0,
-0.023, -0.863, 0.66, 0,
0.07, -0.838, 0.668, 0,
-0.07, -0.838, 0.668, 0,
0.094, -0.781, 0.686, 0,
-0.094, -0.781, 0.686, 0,
0.047, -0.762, 0.691, 0,
-0.047, -0.762, 0.691, 0,
0.035, -0.811, 0.646, 0,
-0.035, -0.811, 0.646, 0,
0.078, -0.805, 0.646, 0,
-0.078, -0.805, 0.646, 0,
0.164, 0.182, 0.766, 0,
-0.164, 0.182, 0.766, 0,
0.152, 0.258, 0.771, 0,
-0.152, 0.258, 0.771, 0,
0.17, 0.348, 0.775, 0,
-0.17, 0.348, 0.775, 0,
0.195, 0.125, 0.762, 0,
-0.195, 0.125, 0.762, 0,
0.295, 0.07, 0.742, 0,
-0.295, 0.07, 0.742, 0,
0.43, 0.061, 0.709, 0,
-0.43, 0.061, 0.709, 0,
0.543, 0.137, 0.68, 0,
-0.543, 0.137, 0.68, 0,
0.607, 0.242, 0.666, 0,
-0.607, 0.242, 0.666, 0,
0.598, 0.328, 0.674, 0,
-0.598, 0.328, 0.674, 0,
0.504, 0.391, 0.713, 0,
-0.504, 0.391, 0.713, 0,
0.379, 0.436, 0.748, 0,
-0.379, 0.436, 0.748, 0,
0.297, 0.449, 0.758, 0,
-0.297, 0.449, 0.758, 0,
0.225, 0.42, 0.771, 0,
-0.225, 0.42, 0.771, 0,
0.25, 0.389, 0.77, 0,
-0.25, 0.389, 0.77, 0,
0.307, 0.414, 0.762, 0,
-0.307, 0.414, 0.762, 0,
0.377, 0.406, 0.758, 0,
-0.377, 0.406, 0.758, 0,
0.482, 0.369, 0.725, 0,
-0.482, 0.369, 0.725, 0,
0.559, 0.314, 0.684, 0,
-0.559, 0.314, 0.684, 0,
0.566, 0.244, 0.678, 0,
-0.566, 0.244, 0.678, 0,
0.516, 0.156, 0.693, 0,
-0.516, 0.156, 0.693, 0,
0.422, 0.092, 0.723, 0,
-0.422, 0.092, 0.723, 0,
0.305, 0.096, 0.752, 0,
-0.305, 0.096, 0.752, 0,
0.215, 0.141, 0.766, 0,
-0.215, 0.141, 0.766, 0,
0.205, 0.332, 0.77, 0,
-0.205, 0.332, 0.77, 0,
0.186, 0.26, 0.768, 0,
-0.186, 0.26, 0.768, 0,
0.189, 0.193, 0.764, 0,
-0.189, 0.193, 0.764, 0,
0.043, 0.447, 0.676, 0,
-0.043, 0.447, 0.676, 0,
0.131, 0.584, 0.684, 0,
-0.131, 0.584, 0.684, 0,
