6674, 11273, 11274, 11274, 11273, 18750,
6676, 11279, 11280, 11280, 11279, 18752,
6687, 11294, 11295, 11295, 11294, 18760,
6688, 11297, 11298, 11298, 11297, 18761,
6693, 11312, 11313, 11313, 11312, 18766,
6704, 11323, 11324, 11324, 11323, 18773,
6718, 11343, 11344, 11344, 11343, 18782,
6721, 11352, 11353, 11353, 11352, 18782,
6729, 11365, 11366, 11366, 11365, 18788,
6734, 11377, 11378, 11378, 11377, 18790,
6735, 11380, 11381, 11381, 11380, 18790,
6742, 11401, 11402, 11402, 11401, 18766,
6747, 11408, 11409, 11409, 11408, 18799,
6751, 11420, 11421, 11421, 11420, 18803,
6770, 11444, 11401, 11401, 11444, 18766,
6774, 11402, 11312, 11312, 11402, 18766,
6787, 11454, 11455, 11455, 11454, 18813,
6790, 11463, 11464, 11464, 11463, 18816,
6791, 11466, 11467, 11467, 11466, 18817,
6793, 11472, 11473, 11473, 11472, 18813,
6796, 11353, 11343, 11343, 11353, 18782,
6803, 11490, 11491, 11491, 11490, 18823,
6807, 11502, 11503, 11503, 11502, 18826,
6808, 11505, 11506, 11506, 11505, 18827,
6818, 11523, 11524, 11524, 11523, 18833,
6821, 11532, 11533, 11533, 11532, 18836,
6823, 11538, 11539, 11539, 11538, 18838,
6827, 11550, 11323, 11323, 11550, 18773,
6833, 11565, 11352, 11352, 11565, 18782,
6855, 11570, 11571, 11571, 11570, 18833,
6866, 11590, 11365, 11365, 11590, 18788,
6881, 11524, 11603, 11603, 11524, 18833,
6889, 11618, 11619, 11619, 11618, 18857,
6898, 11636, 11472, 11472, 11636, 18813,
6903, 11640, 11641, 11641, 11640, 18862,
6908, 11280, 11652, 11652, 11280, 18752,
6909, 11654, 11655, 11655, 11654, 18864,
6919, 11491, 11666, 11666, 11491, 18823,
6935, 11680, 11681, 11681, 11680, 18871,
6946, 11701, 11702, 11702, 11701, 18752,
6955, 11706, 11707, 11707, 11706, 18878,
6956, 11709, 11710, 11710, 11709, 18879,
6966, 11729, 11730, 11730, 11729, 18886,
6978, 11745, 11746, 11746, 11745, 18891,
6986, 11759, 11760, 11760, 11759, 18896,
6995, 11764, 11273, 11273, 11764, 18750,
6999, 11366, 11774, 11774, 11366, 18788,
7009, 11790, 11791, 11791, 11790, 18904,
7028, 11804, 11805, 11805, 11804, 18908,
7037, 11817, 11818, 11818, 11817, 18911,
7040, 11818, 11823, 11823, 11818, 18911,
7056, 11841, 11842, 11842, 11841, 18918,
7065, 11860, 11861, 11861, 11860, 18924,
7085, 11878, 11879, 11879, 11878, 18932,
7094, 11893, 11894, 11894, 11893, 18938,
7096, 11899, 11900, 11900, 11899, 18940,
7121, 11900, 11929, 11929, 11900, 18940,
7122, 11931, 11932, 11932, 11931, 18956,
7130, 11943, 11944, 11944, 11943, 18960,
7131, 11946, 11943, 11943, 11946, 18960,
7134, 11951, 11952, 11952, 11951, 18961,
7137, 11960, 11961, 11961, 11960, 18964,
7138, 11963, 11964, 11964, 11963, 18965,
7139, 11966, 11967, 11967, 11966, 18965,
7157, 11985, 11986, 11986, 11985, 18972,
7158, 11988, 11817, 11817, 11988, 18911,
7159, 11823, 11990, 11990, 11823, 18911,
7161, 11944, 11994, 11994, 11944, 18960,
7164, 11994, 11999, 11999, 11994, 18960,
7168, 11964, 12007, 12007, 11964, 18965,
7171, 12012, 12013, 12013, 12012, 18908,
7174, 12019, 12020, 12020, 12019, 18973,
7177, 12007, 11966, 11966, 12007, 18965,
7193, 12036, 12037, 12037, 12036, 18977,
7206, 11619, 12054, 12054, 11619, 18857,
7209, 12061, 12062, 12062, 12061, 18760,
7226, 11774, 12080, 12080, 11774, 18788,
7247, 12088, 12089, 12089, 12088, 18956,
7253, 12106, 12107, 12107, 12106, 18993,
7254, 12109, 12110, 12110, 12109, 18994,
7259, 12116, 11985, 11985, 12116, 18972,
7271, 12128, 12019, 12019, 12128, 18973,
7277, 12138, 12139, 12139, 12138, 18995,
7281, 12149, 12138, 12138, 12149, 18995,
7288, 12154, 12109, 12109, 12154, 18994,
7289, 12107, 12156, 12156, 12107, 18993,
7294, 11932, 12088, 12088, 11932, 18956,
7307, 12168, 12169, 12169, 12168, 19000,
7309, 12174, 12175, 12175, 12174, 18918,
7311, 12175, 12180, 12180, 12175, 18918,
7316, 12191, 12192, 12192, 12191, 18904,
7324, 12203, 12204, 12204, 12203, 19006,
7328, 11473, 11454, 11454, 11473, 18813,
7329, 11464, 12212, 12212, 11464, 18816,
7332, 12212, 11463, 11463, 12212, 18816,
7348, 12228, 11709, 11709, 12228, 18879,
7349, 11707, 12230, 12230, 11707, 18878,
7354, 11710, 12228, 12228, 11710, 18879,
7366, 12253, 12254, 12254, 12253, 19012,
7373, 12259, 12260, 12260, 12259, 18878,
7376, 12260, 11706, 11706, 12260, 18878,
7382, 12276, 12061, 12061, 12276, 18760,
7386, 12192, 11790, 11790, 12192, 18904,
7392, 12286, 11408, 11408, 12286, 18799,
7395, 12254, 12290, 12290, 12254, 19012,
7396, 12292, 12293, 12293, 12292, 19013,
7399, 12300, 12301, 12301, 12300, 19015,
7401, 12306, 12307, 12307, 12306, 18761,
7402, 12309, 12310, 12310, 12309, 19017,
7407, 12314, 12286, 12286, 12314, 18799,
7409, 11298, 12306, 12306, 11298, 18761,
7411, 12062, 11294, 11294, 12062, 18760,
7423, 12326, 12327, 12327, 12326, 19017,
7427, 12310, 12338, 12338, 12310, 19017,
7430, 12346, 12300, 12300, 12346, 19015,
7431, 12348, 11297, 11297, 12348, 18761,
7432, 11295, 12276, 12276, 11295, 18760,
7440, 12327, 12309, 12309, 12327, 19017,
7441, 12307, 12348, 12348, 12307, 18761,
7443, 12358, 12292, 12292, 12358, 19013,
7444, 12290, 12253, 12253, 12290, 19012,
7450, 11313, 11444, 11444, 11313, 18766,
7451, 12372, 12373, 12373, 12372, 19023,
7455, 12384, 12385, 12385, 12384, 19027,
7456, 12387, 12388, 12388, 12387, 19028,
7459, 12396, 12397, 12397, 12396, 19031,
7460, 12399, 12400, 12400, 12399, 19032,
7463, 12408, 12409, 12409, 12408, 19035,
7466, 12417, 12418, 12418, 12417, 19023,
7467, 12420, 11502, 11502, 12420, 18826,
7469, 12424, 12425, 12425, 12424, 19038,
7470, 12427, 12428, 12428, 12427, 19039,
7471, 12430, 12431, 12431, 12430, 19040,
7478, 12451, 12452, 12452, 12451, 19047,
7479, 12454, 12455, 12455, 12454, 19048,
7480, 12457, 12458, 12458, 12457, 19049,
7483, 12466, 12467, 12467, 12466, 19040,
7486, 12475, 12476, 12476, 12475, 19035,
7502, 12497, 12498, 12498, 12497, 19060,
7519, 12512, 12513, 12513, 12512, 19067,
7522, 12519, 12520, 12520, 12519, 19068,
7523, 12522, 12523, 12523, 12522, 19069,
7524, 12525, 12526, 12526, 12525, 19070,
7529, 12538, 12539, 12539, 12538, 19073,
7530, 12541, 12542, 12542, 12541, 19074,
7531, 12544, 12424, 12424, 12544, 19038,
7536, 12554, 12555, 12555, 12554, 19075,
7540, 12431, 12466, 12466, 12431, 19040,
7541, 12476, 12564, 12564, 12476, 19035,
7544, 12564, 12408, 12408, 12564, 19035,
7545, 12418, 12570, 12570, 12418, 19023,
7548, 12570, 12372, 12372, 12570, 19023,
7550, 12578, 12538, 12538, 12578, 19073,
7551, 12580, 12578, 12578, 12580, 19073,
7555, 12590, 12417, 12417, 12590, 19023,
7561, 12606, 11505, 11505, 12606, 18827,
7562, 11503, 12608, 12608, 11503, 18826,
7564, 12613, 12606, 12606, 12613, 18827,
7573, 12628, 12420, 12420, 12628, 18826,
7574, 12428, 12630, 12630, 12428, 19039,
7576, 12635, 12628, 12628, 12635, 18826,
7579, 12642, 12475, 12475, 12642, 19035,
7585, 12658, 12659, 12659, 12658, 19092,
7586, 12661, 12662, 12662, 12661, 18827,
7587, 12664, 12658, 12658, 12664, 19092,
7594, 12682, 12430, 12430, 12682, 19040,
7596, 12687, 12682, 12682, 12687, 19040,
7601, 12700, 12701, 12701, 12700, 19075,
7602, 12703, 12704, 12704, 12703, 19092,
7603, 12555, 12700, 12700, 12555, 19075,
7672, 12717, 12399, 12399, 12717, 19032,
7673, 12397, 12719, 12719, 12397, 19031,
7676, 12719, 12396, 12396, 12719, 19031,
7680, 12735, 12736, 12736, 12735, 19105,
7681, 12738, 12739, 12739, 12738, 19106,
7684, 12739, 12746, 12746, 12739, 19106,
7688, 12757, 12758, 12758, 12757, 19110,
7692, 12769, 12770, 12770, 12769, 19114,
7693, 12772, 12773, 12773, 12772, 19115,
7696, 12773, 12780, 12780, 12773, 19115,
7700, 12791, 12792, 12792, 12791, 19120,
7701, 12794, 12757, 12757, 12794, 19110,
7704, 12801, 12457, 12457, 12801, 19049,
7705, 12455, 12803, 12803, 12455, 19048,
7708, 12803, 12454, 12454, 12803, 19048,
7712, 12819, 12820, 12820, 12819, 19125,
7713, 12822, 12823, 12823, 12822, 19126,
7716, 12823, 12830, 12830, 12823, 19126,
7720, 12841, 12387, 12387, 12841, 19028,
7721, 12385, 12843, 12843, 12385, 19027,
7724, 12843, 12384, 12384, 12843, 19027,
7728, 12859, 12860, 12860, 12859, 19133,
7729, 12862, 12863, 12863, 12862, 19134,
7732, 12863, 12870, 12870, 12863, 19134,
7802, 12887, 12888, 12888, 12887, 19068,
7804, 12892, 12893, 12893, 12892, 18977,
7810, 12037, 12906, 12906, 12037, 18977,
7817, 12542, 12913, 12913, 12542, 19074,
7821, 12913, 12922, 12922, 12913, 19074,
7823, 12539, 12926, 12926, 12539, 19073,
7826, 12934, 12541, 12541, 12934, 19074,
7828, 12922, 12934, 12934, 12922, 19074,
7832, 12947, 12948, 12948, 12947, 19067,
7852, 12961, 12962, 12962, 12961, 19150,
7856, 12973, 12974, 12974, 12973, 19153,
7857, 12976, 12961, 12961, 12976, 19150,
7860, 12983, 12522, 12522, 12983, 19069,
7864, 12993, 12525, 12525, 12993, 19070,
7865, 12523, 12983, 12983, 12523, 19069,
7884, 11324, 11550, 11550, 11324, 18773,
7893, 11666, 13008, 13008, 11666, 18823,
7916, 12870, 12862, 12862, 12870, 19134,
7917, 12860, 13016, 13016, 12860, 19133,
7919, 12830, 12822, 12822, 12830, 19126,
7920, 12820, 13021, 13021, 12820, 19125,
7933, 12467, 12687, 12687, 12467, 19040,
7937, 12704, 12664, 12664, 12704, 19092,
7957, 12662, 12613, 12613, 12662, 18827,
7961, 12409, 12642, 12642, 12409, 19035,
7972, 12746, 12738, 12738, 12746, 19106,
7973, 12736, 13060, 13060, 12736, 19105,
7985, 12608, 12635, 12635, 12608, 18826,
7989, 12373, 12590, 12590, 12373, 19023,
7999, 12780, 12772, 12772, 12780, 19115,
8000, 12770, 13081, 13081, 12770, 19114,
8004, 13090, 11538, 11538, 13090, 18838,
8013, 13099, 12887, 12887, 13099, 19068,
8024, 13106, 12973, 12973, 13106, 19153,
8037, 12630, 13116, 13116, 12630, 19039,
8040, 13116, 13121, 13121, 13116, 19039,
8041, 13123, 12947, 12947, 13123, 19067,
8045, 12926, 12580, 12580, 12926, 19073,
8056, 12962, 12976, 12976, 12962, 19150,
8057, 12974, 13106, 13106, 12974, 19153,
8060, 12526, 12993, 12993, 12526, 19070,
8067, 11702, 11279, 11279, 11702, 18752,
8096, 13161, 11466, 11466, 13161, 18817,
8109, 13175, 13176, 13176, 13175, 19170,
8112, 13182, 13183, 13183, 13182, 19171,
8115, 13176, 13188, 13188, 13176, 19170,
8120, 13198, 13199, 13199, 13198, 19173,
8123, 13206, 11878, 11878, 13206, 18932,
8138, 13224, 13182, 13182, 13224, 19171,
8153, 12089, 13236, 13236, 12089, 18956,
8157, 13236, 11931, 11931, 13236, 18956,
8158, 11929, 11899, 11899, 11929, 18940,
8163, 11894, 13250, 13250, 11894, 18938,
8174, 13269, 13270, 13270, 13269, 19182,
8178, 13281, 13282, 13282, 13281, 19185,
8182, 13292, 13269, 13269, 13292, 19182,
8187, 13298, 13299, 13299, 13298, 18857,
8194, 13299, 11618, 11618, 13299, 18857,
8195, 13316, 11745, 11745, 13316, 18891,
8203, 13330, 13331, 13331, 13330, 18817,
8204, 13333, 11759, 11759, 13333, 18896,
8206, 13270, 13336, 13336, 13270, 19182,
8210, 13344, 13281, 13281, 13344, 19185,
8211, 13346, 13347, 13347, 13346, 19193,
8218, 13360, 13346, 13346, 13360, 19193,
8221, 13365, 13366, 13366, 13365, 19195,
8225, 13374, 11729, 11729, 13374, 18886,
8230, 11730, 13374, 13374, 11730, 18886,
8233, 13385, 13292, 13292, 13385, 19182,
8235, 13366, 13388, 13388, 13366, 19195,
8242, 13347, 13360, 13360, 13347, 19193,
8246, 13282, 13344, 13344, 13282, 19185,
8248, 13408, 11490, 11490, 13408, 18823,
8250, 11344, 11565, 11565, 11344, 18782,
8302, 11274, 11764, 11764, 11274, 18750,
8305, 12230, 12259, 12259, 12230, 18878,
8319, 12054, 13298, 13298, 12054, 18857,
8326, 13434, 13316, 13316, 13434, 18891,
8328, 13388, 13365, 13365, 13388, 19195,
8331, 13440, 13434, 13434, 13440, 18891,
8336, 13451, 13452, 13452, 13451, 19198,
8337, 13454, 13455, 13455, 13454, 19199,
8339, 13452, 13460, 13460, 13452, 19198,
8342, 13468, 13454, 13454, 13468, 19199,
8343, 13470, 13471, 13471, 13470, 19202,
8362, 13008, 13408, 13408, 13008, 18823,
8367, 12020, 12128, 12128, 12020, 18973,
8370, 11805, 12012, 12012, 11805, 18908,
8371, 11986, 12116, 12116, 11986, 18972,
8374, 11990, 11988, 11988, 11990, 18911,
8381, 11506, 12661, 12661, 11506, 18827,
8382, 12659, 13496, 13496, 12659, 19092,
8386, 13502, 11377, 11377, 13502, 18790,
8393, 11681, 13508, 13508, 11681, 18871,
8400, 13508, 13519, 13519, 13508, 18871,
8415, 11455, 11636, 11636, 11455, 18813,
8419, 11603, 11570, 11570, 11603, 18833,
8440, 13460, 13539, 13539, 13460, 19198,
8442, 11746, 13440, 13440, 11746, 18891,
8448, 13539, 13545, 13545, 13539, 19198,
8449, 13547, 13548, 13548, 13547, 19207,
8458, 12893, 12036, 12036, 12893, 18977,
8484, 11791, 13566, 13566, 11791, 18904,
8485, 13568, 12203, 12203, 13568, 19006,
8487, 13566, 12191, 12191, 13566, 18904,
8490, 12204, 13568, 13568, 12204, 19006,
8495, 12293, 12358, 12358, 12293, 19013,
8533, 11381, 13502, 13502, 11381, 18790,
8542, 11533, 13600, 13600, 11533, 18836,
8543, 11652, 11701, 11701, 11652, 18752,
8546, 13606, 11654, 11654, 13606, 18864,
8552, 13610, 12791, 12791, 13610, 19120,
8556, 12758, 12794, 12794, 12758, 19110,
8557, 12792, 13610, 13610, 12792, 19120,
8559, 13081, 12769, 12769, 13081, 19114,
8563, 13060, 12735, 12735, 13060, 19105,
8568, 12400, 12717, 12717, 12400, 19032,
8571, 13021, 12819, 12819, 13021, 19125,
8576, 12458, 12801, 12801, 12458, 19049,
8579, 13016, 12859, 12859, 13016, 19133,
8584, 12388, 12841, 12841, 12388, 19028,
8593, 12156, 12106, 12106, 12156, 18993,
8598, 12110, 13656, 13656, 12110, 18994,
8600, 13656, 13659, 13659, 13656, 18994,
8602, 13664, 12168, 12168, 13664, 19000,
8603, 13666, 13664, 13664, 13666, 19000,
8605, 12139, 12149, 12149, 12139, 18995,
